id,pvalue,qvalue,ppde,lsmM75,lsmD75,FC,direction,P1,P2,Descriptions
Ssc.1334.1.A1_a_at,0.015108141,0.341066782,0.532078909,6.42514493,5.99177282,1.542450075,DOWN,3,3,"gb:CB475108  DB_XREF=gi:29281494  DB_XREF=jns103_B07.f  TID=Ssc.20974.1  CNT=36  FEA=EST  TIER=Stack  STK=10  UG=Ssc.20974  UG_TITLE=Transcribed locus, highly similar to NP_002067.1 glucosamine (N-acetyl)-6-sulfatase (Sanfilippo disease IIID) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.16702.1.S1_at,0.015175494,0.341124422,0.531598513,7.17323137,6.86574157,1.360006936,DOWN,3,3,"gb:CN164220  DB_XREF=gi:46178650  DB_XREF=994348  TID=Ssc.5158.1  CNT=22  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.5158  UG_TITLE=Transcribed locus, moderately similar to NP_080827.2 RIKEN cDNA 6720485C15 gene (Mus musculus)  REP_ORG=S. scrofa"
Ssc.5096.1.A1_at,0.015226151,0.341359916,0.531238427,7.44952472,7.07305502,1.457131388,DOWN,0,0,gb:CO954784  DB_XREF=gi:51331847  DB_XREF=UMC-pnatal4-014-c09  TID=Ssc.29394.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.29394  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.21117.1.A1_at,0.015242628,0.341359916,0.531121528,6.00321808,5.53905315,1.590685301,DOWN,3,3,gb:CO993891  DB_XREF=gi:51353165  DB_XREF=UMC-pd0fol-008-b02  TID=Ssc.31175.1  CNT=9  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.31175  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.26955.1.S1_at,0.015271747,0.341359916,0.530915209,5.79124611,5.00476892,2.195647936,DOWN,3,3,gb:BF708400  DB_XREF=gi:12007877  DB_XREF=MI-P-AY0-nco-d-05-0-UI.s1  CLONE=MI-P-AY0-nco-d-05-0-UI  TID=Ssc.8846.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.8846  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.27884.1.A1_at,0.015303525,0.341359916,0.53069044,3.37565873,1.87375876,4.490212239,DOWN,3,2,gb:BI118294  DB_XREF=gi:15412655  DB_XREF=AR12D1  TID=Ssc.17861.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17861  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19280.1.A1_at,0.015305268,0.341359916,0.530678124,6.04925709,5.74428988,1.35658052,DOWN,3,3,"gb:CN166871  DB_XREF=gi:46181301  DB_XREF=998951  TID=Ssc.27462.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.27462  UG_TITLE=Transcribed locus, moderately similar to NP_056506.2 KIAA1280 protein (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.21818.1.A1_at,0.015312285,0.341359916,0.530628552,7.7847674,7.38480294,1.491771679,DOWN,0,2,"gb:CF792311  DB_XREF=gi:37796872  DB_XREF=885223  TID=Ssc.5308.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.5308  UG_TITLE=Transcribed locus, highly similar to NP_004998.2 nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.13598.1.A1_at,0.015315765,0.341359916,0.530603975,6.807817,6.59735415,1.2342492,DOWN,3,3,"gb:CN165924  DB_XREF=gi:46180354  DB_XREF=996772  TID=Ssc.3657.1  CNT=14  FEA=EST  TIER=Stack  STK=9  UG=Ssc.3657  UG_TITLE=Transcribed locus, weakly similar to NP_702878.1 Plasmodium falciparum 3D7 PFD1100c gene  REP_ORG=S. scrofa"
Ssc.15967.1.A1_at,0.015368389,0.341549655,0.530232914,3.77442421,2.26814062,4.509938829,DOWN,3,3,gb:CN159135  DB_XREF=gi:46173565  DB_XREF=948172  TID=Ssc.20656.1  CNT=14  FEA=EST  TIER=ConsEnd  STK=5  UG=Ssc.20656  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.11411.1.A1_at,0.015372978,0.341549655,0.530200609,5.3339465,4.85264065,1.618186131,DOWN,3,3,gb:BX675519  DB_XREF=gi:38009412  DB_XREF=BX675519  CLONE=scac0031i.j.07  TID=Ssc.15892.1  CNT=4  FEA=mRNA  TIER=ConsEnd  STK=0  LL=397248  UG_GENE=KCNAB2  UG=Ssc.15892  UG_TITLE=Potassium channel protein beta subunit  REP_ORG=S. scrofa
Ssc.18833.1.A1_at,0.015405202,0.341557998,0.529973998,3.200929,0.95811706,9.419781943,DOWN,1,2,"gb:BX921812  DB_XREF=gi:41138660  DB_XREF=BX921812  CLONE=scan0019d.k.20  TID=Ssc.22735.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.22735  UG_TITLE=Transcribed locus, moderately similar to NP_068707.1 dystrobrevin, beta (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.17368.1.S1_at,0.01550501,0.341681995,0.529274727,5.37535251,5.01435214,1.434763992,DOWN,3,3,gb:BX674683  DB_XREF=gi:38008635  DB_XREF=BX674683  CLONE=scac0041i.b.07  TID=Ssc.22557.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.22557  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.25089.1.S1_at,0.015515716,0.341681995,0.529199953,5.49636824,4.88312238,1.846414887,DOWN,0,2,"gb:CN025239  DB_XREF=gi:48719775  DB_XREF=UMC-p4civp1-005-g04  TID=Ssc.6129.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.6129  UG_TITLE=Transcribed locus, moderately similar to XP_051197.5 KIAA1005 protein (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.9659.1.A1_at,0.015537634,0.341681995,0.52904701,4.09269945,2.92588488,3.211745536,DOWN,0,0,"gb:BX919973  DB_XREF=gi:41136792  DB_XREF=BX919973  CLONE=scan0008d.c.18  TID=Ssc.25629.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.25629  UG_TITLE=Transcribed locus, weakly similar to NP_478108.1 sperm associated antigen 11 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.16691.1.S1_at,0.015663691,0.341681995,0.528171029,7.4831128,6.74792086,2.085882318,DOWN,3,3,"gb:CK450844  DB_XREF=gi:40798058  DB_XREF=903949  TID=Ssc.20238.2  CNT=5  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.20238  UG_TITLE=Transcribed locus, highly similar to XP_124695.2 similar to glucosamine-6-phosphate deaminase (Mus musculus)  REP_ORG=S. scrofa"
Ssc.3651.2.S1_at,0.015671248,0.341681995,0.52811871,4.16623588,2.607598,4.752343572,DOWN,3,3,"gb:CK461013  DB_XREF=gi:40832294  DB_XREF=931344  TID=Ssc.24415.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24415  UG_TITLE=Transcribed locus, highly similar to XP_225867.2 similar to RIKEN cDNA 2310057H16 (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.11900.1.A1_at,0.01574192,0.341810378,0.527630498,4.19283328,3.31417493,2.407667292,DOWN,0,1,"gb:AF039438.1  DB_XREF=gi:3170165  TID=Ssc.16119.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  LL=397424  UG_GENE=QPCT  UG=Ssc.16119  UG_TITLE=Glutaminyl cyclase  DEF=Sus scrofa glutaminyl cyclase mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.14165.1.A1_at,0.015757645,0.341810378,0.527522127,7.04558102,6.77719719,1.307849035,DOWN,3,3,"gb:BX916844  DB_XREF=gi:41133623  DB_XREF=BX916844  CLONE=scan0036d.b.15  TID=Ssc.11346.1  CNT=34  FEA=EST  TIER=Stack  STK=7  UG=Ssc.11346  UG_TITLE=Transcribed locus, highly similar to NP_057175.1 eukaryotic translation initiation factor 3, subunit 6 interacting protein (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.3738.1.S1_at,0.015809264,0.34187041,0.527167052,5.20625874,4.47552109,2.076611856,DOWN,0,0,gb:CK455415  DB_XREF=gi:40802629  DB_XREF=915998  TID=Ssc.24062.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24062  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.8972.1.S1_at,0.015994671,0.343045817,0.525899967,8.94491097,8.66303854,1.325609601,DOWN,3,3,gb:BI184001  DB_XREF=gi:14658410  DB_XREF=UNL-P-FN-cg-e-04-0-UNL.s1  CLONE=UNL-P-FN-cg-e-04-0-UNL  TID=Ssc.11712.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.11712  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30258.1.A1_at,0.016097554,0.343395118,0.525202377,3.35999852,0.93190467,11.33725097,DOWN,0,0,"gb:BP456141  DB_XREF=gi:40467913  DB_XREF=BP456141  CLONE=OVRM10005B08  TID=Ssc.11488.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.11488  UG_TITLE=Transcribed locus, moderately similar to NP_079194.2 chromosome 20 open reading frame 172 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.14541.1.S1_s_at,0.016127133,0.343395118,0.525002538,3.75651253,1.85417974,6.701509436,DOWN,2,3,"gb:CB482775  DB_XREF=gi:29289161  DB_XREF=jns97_G11.f  TID=Ssc.25146.1  CNT=21  FEA=EST  TIER=Stack  STK=6  UG=Ssc.25146  UG_TITLE=Transcribed locus, highly similar to NP_848934.1 putative lysophosphatidic acid acyltransferase (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.21956.1.S1_at,0.016140801,0.343395118,0.524910304,6.63157738,6.42813844,1.22561032,DOWN,3,3,"gb:BX666738  DB_XREF=gi:37856456  DB_XREF=BX666738  CLONE=scac0025i.f.06  TID=Ssc.21606.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.21606  UG_TITLE=Transcribed locus, highly similar to NP_004115.1 glia maturation factor, beta (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24857.1.S1_at,0.01618166,0.343395118,0.524634986,6.72912608,6.17001262,1.749121147,DOWN,3,3,"gb:BF711143  DB_XREF=gi:12010620  DB_XREF=MI-P-AY1-nrc-e-04-0-UI.s1  CLONE=MI-P-AY1-nrc-e-04-0-UI  TID=Ssc.9651.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.9651  UG_TITLE=Transcribed locus, highly similar to NP_058848.1 ribosomal protein S17 (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.7204.1.A1_at,0.016194328,0.343395118,0.524549749,6.91745964,6.64468383,1.313605715,DOWN,0,0,"gb:CF359747  DB_XREF=gi:34156780  DB_XREF=821016  TID=Ssc.18167.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.18167  UG_TITLE=Transcribed locus, weakly similar to NP_115748.1 hypothetical protein MGC16186 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.30911.1.S1_at,0.016203408,0.343395118,0.52448869,4.40053715,3.11275543,3.624736949,DOWN,0,0,"gb:BQ603727  DB_XREF=gi:21550453  DB_XREF=MI-P-CP0-nvj-h-07-0-UI.s2  CLONE=MI-P-CP0-nvj-h-07-0-UI  TID=Ssc.12174.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.12174  UG_TITLE=Transcribed locus, moderately similar to NP_659481.1 zinc finger protein 501 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.9419.1.S1_at,0.01620681,0.343395118,0.524465821,7.02978115,6.52700352,1.653307174,DOWN,1,1,"gb:BQ603363  DB_XREF=gi:21550089  DB_XREF=MI-P-NA-afs-f-07-1-UM.s1  CLONE=MI-P-NA-afs-f-07-1-UM  TID=Ssc.13741.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.13741  UG_TITLE=Transcribed locus, highly similar to XP_237998.2 similar to Protein C9orf10 (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.28870.1.S1_at,0.016301551,0.344362151,0.523830618,5.35038103,4.40921346,2.562972121,DOWN,2,3,"gb:BI344412  DB_XREF=gi:15037701  DB_XREF=372879  TID=Ssc.28995.2  CNT=7  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.28995  UG_TITLE=Transcribed locus, highly similar to NP_115589.2 RNA binding motif protein 29 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.27761.1.S1_at,0.016393618,0.34549454,0.523216422,6.6380199,6.27231024,1.441536646,DOWN,3,3,gb:BI403219  DB_XREF=gi:15182280  DB_XREF=MI-P-CP1-nwn-a-12-0-UI.s1  CLONE=MI-P-CP1-nwn-a-12-0-UI  TID=Ssc.2585.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.2585  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3517.1.S1_at,0.01639378,0.34549454,0.523215344,5.78354599,5.07882678,2.023278489,DOWN,1,1,"gb:BX670488  DB_XREF=gi:37981068  DB_XREF=BX670488  CLONE=scac0032i.f.07  TID=Ssc.20452.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.20452  UG_TITLE=Transcribed locus, weakly similar to XP_371410.1 similar to RIKEN cDNA 2310002B14 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24952.1.S1_at,0.016404419,0.34549454,0.523144564,3.77440029,1.86697772,6.735705596,DOWN,0,0,"gb:CK453495  DB_XREF=gi:40800709  DB_XREF=909213  TID=Ssc.18484.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.18484  UG_TITLE=Transcribed locus, highly similar to NP_277043.1 glucokinase (hexokinase 4, maturity onset diabetes of the young 2) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.5570.2.S1_a_at,0.01648235,0.345997798,0.522627316,5.33498411,4.75082734,1.793478033,DOWN,0,0,gb:BQ598403  DB_XREF=gi:21545129  DB_XREF=MI-P-E3-agu-b-04-1-UM.s1  CLONE=MI-P-E3-agu-b-04-1-UM  TID=Ssc.7265.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.7265  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.6175.1.S1_at,0.016487463,0.345997798,0.522593454,3.74689203,1.79029455,7.075212511,DOWN,0,0,gb:BI402364  DB_XREF=gi:15181425  DB_XREF=MI-P-CP0-nvw-c-06-0-UI.s1  CLONE=MI-P-CP0-nvw-c-06-0-UI  TID=Ssc.12451.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.12451  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.5667.1.S1_at,0.016504233,0.345997798,0.522482456,6.00845411,5.77783683,1.259377158,DOWN,3,3,gb:CN032443  DB_XREF=gi:48726979  DB_XREF=UMC-pgvo4-006-c05  TID=Ssc.28040.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.28040  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3092.1.S1_at,0.01654397,0.345997798,0.522219836,3.55700119,1.01887333,12.65595506,DOWN,0,0,"gb:BQ604138  DB_XREF=gi:21550864  DB_XREF=MI-P-CP1-nzb-a-22-0-UI.s1  CLONE=MI-P-CP1-nzb-a-22-0-UI  TID=Ssc.12675.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.12675  UG_TITLE=Transcribed locus, highly similar to NP_113631.1 cerebral cavernous malformation 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.13780.3.S1_at,0.01657239,0.345997798,0.522032347,6.99925073,6.16361299,2.306284389,DOWN,2,3,gb:CN159277  DB_XREF=gi:46173707  DB_XREF=948331  TID=Ssc.3566.2  CNT=13  FEA=EST  TIER=Stack  STK=8  LL=397555  UG_GENE=GATA4  UG=Ssc.3566  UG_TITLE=Transcription factor GATA-4  REP_ORG=S. scrofa
Ssc.5518.1.S1_at,0.016692075,0.347380148,0.52124584,8.3492458,8.02388344,1.384532254,DOWN,0,0,gb:BQ602684  DB_XREF=gi:21549410  DB_XREF=MI-P-NA-aep-a-11-1-UM.s1  CLONE=MI-P-NA-aep-a-11-1-UM  TID=Ssc.18536.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.18536  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19380.1.A1_at,0.016741131,0.347529109,0.520924891,3.86676131,3.03666531,2.293538909,DOWN,3,3,gb:CO939149  DB_XREF=gi:51305908  DB_XREF=UMC-pd20fet-010-h09  TID=Ssc.28431.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.28431  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.27148.1.A1_at,0.016765787,0.347529109,0.520763888,7.38489541,6.95191726,1.541842531,DOWN,3,3,gb:CD571969  DB_XREF=gi:31663036  DB_XREF=PBL_11_C05  CLONE=PBL  TID=Ssc.17355.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17355  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30313.1.A1_at,0.01678205,0.347529109,0.520657805,2.44065038,0.96998452,4.352132087,DOWN,2,3,"gb:BP149730  DB_XREF=gi:40399203  DB_XREF=BP149730  CLONE=OVRM10046D11  TID=Ssc.28240.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.28240  UG_TITLE=Transcribed locus, highly similar to NP_078856.3 elongation factor Tu GTP binding domain containing 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.7272.1.A1_at,0.016798338,0.347529109,0.520551648,6.30545551,4.55746174,5.743069193,DOWN,0,0,gb:CF360489  DB_XREF=gi:34158245  DB_XREF=821824  TID=Ssc.18659.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.18659  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.9327.1.A1_at,0.016846722,0.348187724,0.520236834,4.62058703,3.27655621,3.834468449,DOWN,0,0,gb:BF710434  DB_XREF=gi:12009911  DB_XREF=MI-P-AY1-nqz-a-06-0-UI.s1  CLONE=MI-P-AY1-nqz-a-06-0-UI  TID=Ssc.9394.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.9394  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3581.1.S1_at,0.016880995,0.348553687,0.520014312,6.59583812,6.02208132,1.774922571,DOWN,0,0,gb:CK466750  DB_XREF=gi:40838027  DB_XREF=937989  TID=Ssc.24758.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24758  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.11079.1.A1_at,0.016968806,0.348721067,0.519445979,9.66635194,9.40303743,1.301235906,DOWN,3,3,"gb:AF432128.1  DB_XREF=gi:16612143  GEN=BMPR-IB  TID=Ssc.66.1  CNT=12  FEA=FLmRNA  TIER=FL  STK=1  LL=396691  UG=Ssc.66  DEF=Sus scrofa bone morphogenetic protein receptor type IB (BMPR-IB) mRNA, complete cds.  PROD=bone morphogenetic protein receptor type IB  FL=gb:AY065994.1 gb:AF432128.1  REP_ORG=S. scrofa"
Ssc.16925.1.S1_at,0.016985089,0.348721067,0.519340874,6.03590074,5.49649926,1.714980105,DOWN,3,3,"gb:BI183977  DB_XREF=gi:14658386  DB_XREF=UNL-P-FN-cf-d-08-0-UNL.s1  CLONE=UNL-P-FN-cf-d-08-0-UNL  TID=Ssc.1904.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.1904  UG_TITLE=Transcribed locus, highly similar to NP_065161.2 CTL2 gene (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.20922.1.S1_at,0.016988176,0.348721067,0.519320958,5.33588609,4.25494419,2.947454451,DOWN,3,3,gb:CF179871  DB_XREF=gi:33291647  DB_XREF=814900  TID=Ssc.24219.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24219  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.29705.1.A1_at,0.017017488,0.348721067,0.519132003,5.27254612,5.03345411,1.270095393,DOWN,3,3,gb:CF791763  DB_XREF=gi:37796324  DB_XREF=880111  TID=Ssc.9586.2  CNT=4  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.9586  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.17783.3.A1_at,0.017021352,0.348721067,0.519107116,1.52687888,0.41620734,3.036396772,DOWN,0,0,"gb:BI183260  DB_XREF=gi:14657669  DB_XREF=UNL-P-FN-bx-b-01-0-UNL.s1  CLONE=UNL-P-FN-bx-b-01-0-UNL  TID=Ssc.10935.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.10935  UG_TITLE=Transcribed locus, highly similar to NP_003961.1 myomesin (M-protein) 2, 165kDa (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.1294.1.S1_at,0.01705975,0.348971781,0.518860067,5.98826325,5.67423851,1.368923603,DOWN,3,3,"gb:CB475738  DB_XREF=gi:29282124  DB_XREF=jns110_G06.f  TID=Ssc.15631.1  CNT=42  FEA=EST  TIER=Stack  STK=14  UG=Ssc.15631  UG_TITLE=Transcribed locus, highly similar to XP_216911.2 similar to Eukaryotic translation initiation factor 3 subunit 6 (eIF-3 p48) (eIF3e) (Mammary tumor-associated protein INT-6) (Viral integration site protein INT-6) (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.14092.1.S1_a_at,0.017118981,0.349692654,0.518479931,6.30143114,5.81196325,1.631447879,DOWN,3,3,"gb:CN153344  DB_XREF=gi:46167774  DB_XREF=940452  TID=Ssc.2256.1  CNT=28  FEA=EST  TIER=Stack  STK=7  UG=Ssc.2256  UG_TITLE=Transcribed locus, highly similar to NP_054905.1 COMM domain containing 9 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.30778.1.S1_at,0.017152275,0.350008855,0.518266758,5.94000999,5.49859825,1.554900785,DOWN,0,0,"gb:CK465227  DB_XREF=gi:40836504  DB_XREF=936314  TID=Ssc.20518.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.20518  UG_TITLE=Transcribed locus, moderately similar to NP_112203.1 exonuclease NEF-sp (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.13983.1.S1_at,0.017201002,0.350008855,0.517955422,8.787932,8.60485809,1.200903164,DOWN,3,3,gb:BQ599294  DB_XREF=gi:21546020  DB_XREF=MI-P-E4-aik-a-03-1-UM.s1  CLONE=MI-P-E4-aik-a-03-1-UM  TID=Ssc.5951.1  CNT=9  FEA=EST  TIER=Stack  STK=8  UG=Ssc.5951  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3568.1.S1_at,0.017356886,0.351819803,0.516964556,7.07324382,6.79610944,1.319343653,DOWN,3,3,gb:CK465735  DB_XREF=gi:40837012  DB_XREF=936875  TID=Ssc.24825.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24825  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.1301.1.S1_at,0.017423131,0.352254512,0.516545823,7.7897703,7.57813292,1.235699714,DOWN,3,3,"gb:CK450634  DB_XREF=gi:40797848  DB_XREF=903724  TID=Ssc.4972.1  CNT=21  FEA=EST  TIER=Stack  STK=13  UG=Ssc.4972  UG_TITLE=Transcribed locus, highly similar to NP_065747.1 KIAA1143 protein (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.14320.1.A1_at,0.017467172,0.352254512,0.516268208,6.89895266,6.6386627,1.297306199,DOWN,3,3,gb:CN154365  DB_XREF=gi:46168795  DB_XREF=941569  TID=Ssc.4444.1  CNT=14  FEA=EST  TIER=Stack  STK=7  UG=Ssc.4444  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3924.2.A1_at,0.01749705,0.352254512,0.516080218,3.5993446,1.83961483,5.810866912,DOWN,0,0,gb:CN153349  DB_XREF=gi:46167779  DB_XREF=940457  TID=Ssc.26614.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.26614  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.21499.1.S1_at,0.017547471,0.352254512,0.515763606,6.34797451,5.81487045,1.70421409,DOWN,0,2,"gb:CK455541  DB_XREF=gi:40802755  DB_XREF=916133  TID=Ssc.24233.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24233  UG_TITLE=Transcribed locus, highly similar to NP_055985.1 sulfatase 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.12414.2.S1_at,0.017565546,0.352254512,0.5156503,4.52010906,3.29926497,3.390048032,DOWN,0,0,"gb:AF248308.1  DB_XREF=gi:9954360  TID=Ssc.15937.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  UG=Ssc.15937  UG_TITLE=Transcribed locus, moderately similar to XP_375341.1 similar to Ig heavy chain - human (fragment) (Homo sapiens)  DEF=Sus scrofa clone 3 immunoglobulin heavy chain mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.1532.1.S1_at,0.017604434,0.352254512,0.515406868,5.88111062,5.40829483,1.60450579,DOWN,3,3,"gb:BX926219  DB_XREF=gi:41143067  DB_XREF=BX926219  CLONE=scan0022d.i.12  TID=Ssc.18899.1  CNT=9  FEA=EST  TIER=Stack  STK=6  UG=Ssc.18899  UG_TITLE=Transcribed locus, highly similar to NP_060729.2 tetratricopeptide repeat domain 17 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.14518.1.S1_at,0.017706656,0.353126178,0.514769205,5.16214303,4.4781993,1.981677543,DOWN,3,3,"gb:CK467814  DB_XREF=gi:40839091  DB_XREF=939153  TID=Ssc.20733.1  CNT=19  FEA=EST  TIER=Stack  STK=6  UG=Ssc.20733  UG_TITLE=Transcribed locus, highly similar to NP_612451.1 hypothetical protein BC013949 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.22193.1.A1_at,0.017870407,0.354969882,0.513754381,3.72334893,1.80699928,6.796104973,DOWN,3,3,gb:CN070340  DB_XREF=gi:45846397  DB_XREF=857533  TID=Ssc.29655.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.29655  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.15668.1.A1_at,0.017940359,0.355675904,0.513323333,2.88923268,2.13061003,2.135333093,DOWN,2,0,"gb:CN159972  DB_XREF=gi:46174402  DB_XREF=949101  TID=Ssc.16662.1  CNT=23  FEA=EST  TIER=Stack  STK=7  UG=Ssc.16662  UG_TITLE=Transcribed locus, highly similar to NP_003266.1 tropomodulin 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.18153.1.S1_at,0.018014412,0.355675904,0.512868608,5.52437939,4.91540028,1.83855348,DOWN,3,3,"gb:CN162616  DB_XREF=gi:46177046  DB_XREF=952015  TID=Ssc.27263.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.27263  UG_TITLE=Transcribed locus, moderately similar to XP_370705.1 LOC387881 (Homo sapiens)  REP_ORG=S. scrofa"
